id;dataset;text;tokens;label
14537881_gab;HateXplain;a majority of us votes against muslim immigration and thanks to the total death of sweden that is happening right now we will begin with mass deportations in the future we are nationalists we love our country and our way of life consensus in our country is illegal immigrant gtfo;1- a, 2- majority, 3- of, 4- us, 5- votes, 6- against, 7- muslim, 8- immigration, 9- and, 10- thanks, 11- to, 12- the, 13- total, 14- death, 15- of, 16- sweden, 17- that, 18- is, 19- happening, 20- right, 21- now, 22- we, 23- will, 24- begin, 25- with, 26- mass, 27- deportations, 28- in, 29- the, 30- future, 31- we, 32- are, 33- nationalists, 34- we, 35- love, 36- our, 37- country, 38- and, 39- our, 40- way, 41- of, 42- life, 43- consensus, 44- in, 45- our, 46- country, 47- is, 48- illegal, 49- immigrant, 50- gtfo;hatespeech targeting Islam
15324025_gab;HateXplain;canadians are being ruled by a retarded asshole;1- canadians, 2- are, 3- being, 4- ruled, 5- by, 6- a, 7- retarded, 8- asshole;offensive targeting Other
1096914925816070145_twitter;HateXplain;<user> fucking assholes it ’ all about the illegal aliens;1- <user>, 2- fucking, 3- assholes, 4- it, 5- ’, 6- all, 7- about, 8- the, 9- illegal, 10- aliens;offensive targeting Refugee
17683307_gab;HateXplain;and when you realise that left wing political parties only want immigrants to come in their millions so that they could get more votes in elections you start wondering whether they are actually fit to be in politics at all in us the democrats are obviously unfit to govern;1- and, 2- when, 3- you, 4- realise, 5- that, 6- left, 7- wing, 8- political, 9- parties, 10- only, 11- want, 12- immigrants, 13- to, 14- come, 15- in, 16- their, 17- millions, 18- so, 19- that, 20- they, 21- could, 22- get, 23- more, 24- votes, 25- in, 26- elections, 27- you, 28- start, 29- wondering, 30- whether, 31- they, 32- are, 33- actually, 34- fit, 35- to, 36- be, 37- in, 38- politics, 39- at, 40- all, 41- in, 42- us, 43- the, 44- democrats, 45- are, 46- obviously, 47- unfit, 48- to, 49- govern;offensive targeting Refugee
1165062349805539329_twitter;HateXplain;niggas fucking off but want they bitch perfect;1- niggas, 2- fucking, 3- off, 4- but, 5- want, 6- they, 7- bitch, 8- perfect;offensive targeting African
13277781_gab;HateXplain;well yeah they had to build the spaceships and than use them to construct the pyramids that a lot of hard work them niggers were doing;1- well, 2- yeah, 3- they, 4- had, 5- to, 6- build, 7- the, 8- spaceships, 9- and, 10- than, 11- use, 12- them, 13- to, 14- construct, 15- the, 16- pyramids, 17- that, 18- a, 19- lot, 20- of, 21- hard, 22- work, 23- them, 24- niggers, 25- were, 26- doing;hatespeech targeting African
1179095080663207936_twitter;HateXplain;savannah has no plugs it sad 😔 ima have to take over this lil hillbilly city;1- savannah, 2- has, 3- no, 4- plugs, 5- it, 6- sad, 7- 😔, 8- ima, 9- have, 10- to, 11- take, 12- over, 13- this, 14- lil, 15- hillbilly, 16- city;offensive targeting Caucasian
26500434_gab;HateXplain;traddad realizing that white women are corrupted is important knowing they are the only route to a white population is the next step figuring out how to un whore them and rebuild patriarchy is the result of these realizations if you are not considering this you are too nihilist for our movement;1- traddad, 2- realizing, 3- that, 4- white, 5- women, 6- are, 7- corrupted, 8- is, 9- important, 10- knowing, 11- they, 12- are, 13- the, 14- only, 15- route, 16- to, 17- a, 18- white, 19- population, 20- is, 21- the, 22- next, 23- step, 24- figuring, 25- out, 26- how, 27- to, 28- un, 29- whore, 30- them, 31- and, 32- rebuild, 33- patriarchy, 34- is, 35- the, 36- result, 37- of, 38- these, 39- realizations, 40- if, 41- you, 42- are, 43- not, 44- considering, 45- this, 46- you, 47- are, 48- too, 49- nihilist, 50- for, 51- our, 52- movement;hatespeech targeting Caucasian
1142991464965627904_twitter;HateXplain;some of you all on here are hoes stop it;1- some, 2- of, 3- you, 4- all, 5- on, 6- here, 7- are, 8- hoes, 9- stop, 10- it;offensive targeting Women
15984772_gab;HateXplain;remember men it not sexual harassment when women are the perps joybehar crotchgrabber;1- remember, 2- men, 3- it, 4- not, 5- sexual, 6- harassment, 7- when, 8- women, 9- are, 10- the, 11- perps, 12- joybehar, 13- crotchgrabber;hatespeech targeting Women
1122785145415786496_twitter;HateXplain;<user> oh yeah because jihadists love babies and moms yeah k;1- <user>, 2- oh, 3- yeah, 4- because, 5- jihadists, 6- love, 7- babies, 8- and, 9- moms, 10- yeah, 11- k;offensive targeting Islam
14727249_gab;HateXplain;there are a few muslim girls at my school i can tell because they wear highjabs i am always so tempted to give them some bacon 😹;1- there, 2- are, 3- a, 4- few, 5- muslim, 6- girls, 7- at, 8- my, 9- school, 10- i, 11- can, 12- tell, 13- because, 14- they, 15- wear, 16- highjabs, 17- i, 18- am, 19- always, 20- so, 21- tempted, 22- to, 23- give, 24- them, 25- some, 26- bacon, 27- 😹;offensive targeting Islam
1115764597720408064_twitter;HateXplain;do the democrats feel white privilege or white racists are the problem these retards are retarted;1- do, 2- the, 3- democrats, 4- feel, 5- white, 6- privilege, 7- or, 8- white, 9- racists, 10- are, 11- the, 12- problem, 13- these, 14- retards, 15- are, 16- retarted;offensive targeting Other
15610828_gab;HateXplain;it the typical leftist play call right wing hate speech out even if the person is only speaking pure facts but allow minority and mentally ill people to call for and actually plot violence against the right and say those people have free speech they are criminals;1- it, 2- the, 3- typical, 4- leftist, 5- play, 6- call, 7- right, 8- wing, 9- hate, 10- speech, 11- out, 12- even, 13- if, 14- the, 15- person, 16- is, 17- only, 18- speaking, 19- pure, 20- facts, 21- but, 22- allow, 23- minority, 24- and, 25- mentally, 26- ill, 27- people, 28- to, 29- call, 30- for, 31- and, 32- actually, 33- plot, 34- violence, 35- against, 36- the, 37- right, 38- and, 39- say, 40- those, 41- people, 42- have, 43- free, 44- speech, 45- they, 46- are, 47- criminals;offensive targeting Other
1097129296697675777_twitter;HateXplain;<user> all <number> “ undocumented ” immigrants are criminals by definition;1- <user>, 2- all, 3- <number>, 4- “, 5- undocumented, 6- ”, 7- immigrants, 8- are, 9- criminals, 10- by, 11- definition;offensive targeting Refugee
17704688_gab;HateXplain;i do not care if it one if a guy robs a bank do his kids get to keep the money of course not crime should not pay ever there are legal immigrants waiting in line go to the back like a decent person does;1- i, 2- do, 3- not, 4- care, 5- if, 6- it, 7- one, 8- if, 9- a, 10- guy, 11- robs, 12- a, 13- bank, 14- do, 15- his, 16- kids, 17- get, 18- to, 19- keep, 20- the, 21- money, 22- of, 23- course, 24- not, 25- crime, 26- should, 27- not, 28- pay, 29- ever, 30- there, 31- are, 32- legal, 33- immigrants, 34- waiting, 35- in, 36- line, 37- go, 38- to, 39- the, 40- back, 41- like, 42- a, 43- decent, 44- person, 45- does;offensive targeting Refugee
1165713468189749251_twitter;HateXplain;yo man not a “ hood nigga ” he just live in the ghetto;1- yo, 2- man, 3- not, 4- a, 5- “, 6- hood, 7- nigga, 8- ”, 9- he, 10- just, 11- live, 12- in, 13- the, 14- ghetto;offensive targeting African
13277897_gab;HateXplain;well the bible says david was a fair and ruddy boy and jesus is directly descended from the line of david so that does not sound like a nigger to me maybe you should read the bible and stop watching kike propaganda;1- well, 2- the, 3- bible, 4- says, 5- david, 6- was, 7- a, 8- fair, 9- and, 10- ruddy, 11- boy, 12- and, 13- jesus, 14- is, 15- directly, 16- descended, 17- from, 18- the, 19- line, 20- of, 21- david, 22- so, 23- that, 24- does, 25- not, 26- sound, 27- like, 28- a, 29- nigger, 30- to, 31- me, 32- maybe, 33- you, 34- should, 35- read, 36- the, 37- bible, 38- and, 39- stop, 40- watching, 41- kike, 42- propaganda;hatespeech targeting African
1178516230098976769_twitter;HateXplain;fuck yeah kill that white devil the terror infamy;1- fuck, 2- yeah, 3- kill, 4- that, 5- white, 6- devil, 7- the, 8- terror, 9- infamy;hatespeech targeting Caucasian
27186678_gab;HateXplain;that stupid white fuck stick does not know a damn thing about what black men in america go through only black men know that dummie ☮;1- that, 2- stupid, 3- white, 4- fuck, 5- stick, 6- does, 7- not, 8- know, 9- a, 10- damn, 11- thing, 12- about, 13- what, 14- black, 15- men, 16- in, 17- america, 18- go, 19- through, 20- only, 21- black, 22- men, 23- know, 24- that, 25- dummie, 26- ☮;offensive targeting Caucasian
1178795657336889345_twitter;HateXplain;i sure wish i would have saw that i would have gave that hoe a piece of my mind fake ass;1- i, 2- sure, 3- wish, 4- i, 5- would, 6- have, 7- saw, 8- that, 9- i, 10- would, 11- have, 12- gave, 13- that, 14- hoe, 15- a, 16- piece, 17- of, 18- my, 19- mind, 20- fake, 21- ass;offensive targeting Women
16066431_gab;HateXplain;the slut shaming of gillibrand saga really boggles the noggin if you try to coerce your employer into making decisions that are favourable to you through sex you are a slut and you should be ashamed of it;1- the, 2- slut, 3- shaming, 4- of, 5- gillibrand, 6- saga, 7- really, 8- boggles, 9- the, 10- noggin, 11- if, 12- you, 13- try, 14- to, 15- coerce, 16- your, 17- employer, 18- into, 19- making, 20- decisions, 21- that, 22- are, 23- favourable, 24- to, 25- you, 26- through, 27- sex, 28- you, 29- are, 30- a, 31- slut, 32- and, 33- you, 34- should, 35- be, 36- ashamed, 37- of, 38- it;offensive targeting Women
1125391867611271168_twitter;HateXplain;to all my muslim moots mute me just in case;1- to, 2- all, 3- my, 4- muslim, 5- moots, 6- mute, 7- me, 8- just, 9- in, 10- case;offensive targeting Islam
14730470_gab;HateXplain;the next 4 chan troll should be to sell the muslim women on surgically embedding hijabs into their scalps;1- the, 2- next, 3- 4, 4- chan, 5- troll, 6- should, 7- be, 8- to, 9- sell, 10- the, 11- muslim, 12- women, 13- on, 14- surgically, 15- embedding, 16- hijabs, 17- into, 18- their, 19- scalps;offensive targeting Islam
1116934175196626944_twitter;HateXplain;<user> uk is becoming a nazi state 👎 👎 👎 👎 👎 👎;1- <user>, 2- uk, 3- is, 4- becoming, 5- a, 6- nazi, 7- state, 8- 👎, 9- 👎, 10- 👎, 11- 👎, 12- 👎, 13- 👎;offensive targeting Other
15841729_gab;HateXplain;having a retarded child is winning the sympathy lottery now you have your own retarded screaming lump of meat you can parade around for gibs and attention it a lifelong virtual signalling act that pays dividends;1- having, 2- a, 3- retarded, 4- child, 5- is, 6- winning, 7- the, 8- sympathy, 9- lottery, 10- now, 11- you, 12- have, 13- your, 14- own, 15- retarded, 16- screaming, 17- lump, 18- of, 19- meat, 20- you, 21- can, 22- parade, 23- around, 24- for, 25- gibs, 26- and, 27- attention, 28- it, 29- a, 30- lifelong, 31- virtual, 32- signalling, 33- act, 34- that, 35- pays, 36- dividends;offensive targeting Other
1098643465569632256_twitter;HateXplain;<user> than you must support measures to decrease illegal aliens pouring over the border resulting in overcrowded class sizes;1- <user>, 2- than, 3- you, 4- must, 5- support, 6- measures, 7- to, 8- decrease, 9- illegal, 10- aliens, 11- pouring, 12- over, 13- the, 14- border, 15- resulting, 16- in, 17- overcrowded, 18- class, 19- sizes;offensive targeting Refugee
17826123_gab;HateXplain;deport fr martin to sweden considering he wants for america whom the media jesuits pretend to love the same mass migration that happened to sweden let him tweet from the no go zones and escort white women at night as an act of real charity;1- deport, 2- fr, 3- martin, 4- to, 5- sweden, 6- considering, 7- he, 8- wants, 9- for, 10- america, 11- whom, 12- the, 13- media, 14- jesuits, 15- pretend, 16- to, 17- love, 18- the, 19- same, 20- mass, 21- migration, 22- that, 23- happened, 24- to, 25- sweden, 26- let, 27- him, 28- tweet, 29- from, 30- the, 31- no, 32- go, 33- zones, 34- and, 35- escort, 36- white, 37- women, 38- at, 39- night, 40- as, 41- an, 42- act, 43- of, 44- real, 45- charity;offensive targeting Refugee
1167290330519154688_twitter;HateXplain;u hate talkin to the only nigga that can heal u;1- u, 2- hate, 3- talkin, 4- to, 5- the, 6- only, 7- nigga, 8- that, 9- can, 10- heal, 11- u;offensive targeting African
13291541_gab;HateXplain;no they do not if what you consider to be races you refer to negroes caucasians and asians mongoloids i assure you that i attend churches of christ with all three represented;1- no, 2- they, 3- do, 4- not, 5- if, 6- what, 7- you, 8- consider, 9- to, 10- be, 11- races, 12- you, 13- refer, 14- to, 15- negroes, 16- caucasians, 17- and, 18- asians, 19- mongoloids, 20- i, 21- assure, 22- you, 23- that, 24- i, 25- attend, 26- churches, 27- of, 28- christ, 29- with, 30- all, 31- three, 32- represented;hatespeech targeting African
27435738_gab;HateXplain;he gave you a brillo pad that you all spend a fortune on to get rid of so you can look like white women;1- he, 2- gave, 3- you, 4- a, 5- brillo, 6- pad, 7- that, 8- you, 9- all, 10- spend, 11- a, 12- fortune, 13- on, 14- to, 15- get, 16- rid, 17- of, 18- so, 19- you, 20- can, 21- look, 22- like, 23- white, 24- women;offensive targeting Caucasian
1171243558528942080_twitter;HateXplain;<user> this dumb bitch killed <number> rabbits in her failed raid this is who you guys praise you guys are the problem not the farmers;1- <user>, 2- this, 3- dumb, 4- bitch, 5- killed, 6- <number>, 7- rabbits, 8- in, 9- her, 10- failed, 11- raid, 12- this, 13- is, 14- who, 15- you, 16- guys, 17- praise, 18- you, 19- guys, 20- are, 21- the, 22- problem, 23- not, 24- the, 25- farmers;offensive targeting Women
16068141_gab;HateXplain;lmaoo wow i rest my case cunt does not give a shit about violence or aborted fetuses just wanted to start beef with me and show people how retarded she is she knows fully well many healthy white babies get aborted simply as birth control you despicable vile demon;1- lmaoo, 2- wow, 3- i, 4- rest, 5- my, 6- case, 7- cunt, 8- does, 9- not, 10- give, 11- a, 12- shit, 13- about, 14- violence, 15- or, 16- aborted, 17- fetuses, 18- just, 19- wanted, 20- to, 21- start, 22- beef, 23- with, 24- me, 25- and, 26- show, 27- people, 28- how, 29- retarded, 30- she, 31- is, 32- she, 33- knows, 34- fully, 35- well, 36- many, 37- healthy, 38- white, 39- babies, 40- get, 41- aborted, 42- simply, 43- as, 44- birth, 45- control, 46- you, 47- despicable, 48- vile, 49- demon;offensive targeting Women
1125719191066173441_twitter;HateXplain;<user> <user> war is hell wake up you muslim moron;1- <user>, 2- <user>, 3- war, 4- is, 5- hell, 6- wake, 7- up, 8- you, 9- muslim, 10- moron;offensive targeting Islam
14791361_gab;HateXplain;that is defeatist thinking and would not work anyways the muslim state would just spread even further french should fight and kill all the muslims non whites while they still can deportation would be significantly harder and would cost way more white lives than killing non whites on sight;1- that, 2- is, 3- defeatist, 4- thinking, 5- and, 6- would, 7- not, 8- work, 9- anyways, 10- the, 11- muslim, 12- state, 13- would, 14- just, 15- spread, 16- even, 17- further, 18- french, 19- should, 20- fight, 21- and, 22- kill, 23- all, 24- the, 25- muslims, 26- non, 27- whites, 28- while, 29- they, 30- still, 31- can, 32- deportation, 33- would, 34- be, 35- significantly, 36- harder, 37- and, 38- would, 39- cost, 40- way, 41- more, 42- white, 43- lives, 44- than, 45- killing, 46- non, 47- whites, 48- on, 49- sight;hatespeech targeting Islam
